../../../../test_data/paper_data/magob/magob039.txt
r_init, x_init, r_fit, x_fit, r_sq, adj_r_sq, mse, rmse, mae
[6.842421052631579e-05, 0.0009473689473684211, 7.149326963617629e-05, 0.000486058555394223, 0.7345708176766828, 0.7344870992782209, 3.200037905381944e-05, 0.005656887753333934, 0.0012603739775562477]
[6.842421052631579e-05, 0.001, 7.003494691745876e-05, 0.0005065307617187501, 0.73457018455439, 0.7344864659562366, 3.2000455383607964e-05, 0.005656894499953836, 0.0012603824478602912]
[7.368684210526317e-05, 1e-08, 0.001765321808207771, 3.9995376965904726e-07, 0.9944295455951311, 0.9944277886311176, 6.715789533672649e-07, 0.0008194992088875161, 0.0004972863168599469]
[7.368684210526317e-05, 5.264105263157895e-05, 0.0017746975081451208, 3.9176529476833204e-07, 0.9950059264629881, 0.995004351293918, 6.020899616544917e-07, 0.0007759445609413676, 0.0004808645822939563]
[7.368684210526317e-05, 0.0001052721052631579, 0.0017729253150887908, 3.9343206150034777e-07, 0.994897725435975, 0.9948961161394716, 6.151347740150825e-07, 0.0007843052811342548, 0.00048441636569398225]
[7.368684210526317e-05, 0.00015790315789473685, 0.0017656914891818298, 3.996336549655663e-07, 0.9944535574113982, 0.9944518080208955, 6.686840673732268e-07, 0.0008177310483118681, 0.000496641956270491]
[7.368684210526317e-05, 0.0002105342105263158, 0.0017741511651426648, 3.9239277249706295e-07, 0.9949681561424051, 0.9949665690602864, 6.066435852050846e-07, 0.0007788732792984264, 0.00048253754330268524]
[7.368684210526317e-05, 0.0002631652631578947, 0.0018017497216414587, 3.698140692641844e-07, 0.9961856702087336, 0.9961844671398828, 4.598590030244638e-07, 0.0006781290459967511, 0.00045731383182839793]
[7.368684210526317e-05, 0.0003157963157894737, 0.0017763927434684406, 3.905009487736613e-07, 0.9950933240810066, 0.995091776477815, 5.91553226844435e-07, 0.0007691249747891659, 0.00047938039418225233]
[7.368684210526317e-05, 0.0003684273684210527, 0.0017678322621989097, 3.977860496910147e-07, 0.99459009415125, 0.9945883878254815, 6.522230761898661e-07, 0.0008076032913441265, 0.000492908882469924]
[7.368684210526317e-05, 0.0004210584210526316, 0.0017660255016670825, 3.993446952980883e-07, 0.9944751425517223, 0.9944733999693384, 6.660817435961033e-07, 0.0008161383115600586, 0.0004960597028132436]
[7.368684210526317e-05, 0.0004736894736842105, 7.764387124899973e-05, 0.0004120497057462993, 0.7345737187688819, 0.7344900012854467, 3.200002929555538e-05, 0.005656856838877521, 0.001260376437498248]
[7.368684210526317e-05, 0.0005263205263157895, 8.253829550683175e-05, 0.00036458795308564847, 0.7345762918707015, 0.7344925751988425, 3.199971908010412e-05, 0.005656829419392467, 0.0012603704487603813]
[7.368684210526317e-05, 0.0005789515789473685, 0.0017955175070467312, 3.747440249554626e-07, 0.9959736484623295, 0.9959723785201949, 4.854205339503301e-07, 0.0006967212742197055, 0.00046112124938340135]
[7.368684210526317e-05, 0.0006315826315789475, 8.09428871150691e-05, 0.0003791172659863924, 0.7345754278431358, 0.7344917108987558, 3.199982324803838e-05, 0.005656838626656975, 0.00126037414887939]
[7.368684210526317e-05, 0.0006842136842105264, 0.00176562118659284, 3.996945024959701e-07, 0.9944490012709469, 0.9944472504434027, 6.692333597313087e-07, 0.0008180668430704845, 0.0004967644692071551]
[7.368684210526317e-05, 0.0007368447368421054, 7.884084640975587e-05, 0.0003996114446539628, 0.7345743292885248, 0.7344906119976523, 3.199995569076248e-05, 0.005656850333070735, 0.0012603502687858503]
[7.368684210526317e-05, 0.0007894757894736843, 7.891676418858245e-05, 0.0003988517555477745, 0.7345743661333186, 0.7344906488540672, 3.1999951248721275e-05, 0.005656849940445767, 0.0012603726499987582]
[7.368684210526317e-05, 0.0008421068421052633, 7.631413343378083e-05, 0.0004265401706494783, 0.7345730613168105, 0.73448934362601, 3.200010855856372e-05, 0.005656863844796313, 0.0012603621271173317]
[7.368684210526317e-05, 0.0008947378947368422, 7.403696661800682e-05, 0.00045319861474288136, 0.7345719741780983, 0.7344882561444058, 3.200023962497688e-05, 0.005656875429508492, 0.0012603512410745336]
[7.368684210526317e-05, 0.0009473689473684211, 7.167692188210433e-05, 0.0004835721744898746, 0.7345708981241468, 0.7344871797510587, 3.20003693550014e-05, 0.0056568868960764455, 0.0012603798260093812]
[7.368684210526317e-05, 0.001, 7.114068941504435e-05, 0.000490886688232422, 0.7345706639393217, 0.7344869454923699, 3.200039758853287e-05, 0.005656889391576688, 0.001260364007733518]
[7.894947368421054e-05, 1e-08, 0.0017696659743340211, 3.962117138635323e-07, 0.9947036430851065, 0.9947019725735421, 6.385335154084907e-07, 0.0007990829214846796, 0.0004897218282310044]
[7.894947368421054e-05, 5.264105263157895e-05, 0.0018719918146551846, 3.1935234256198813e-07, 0.9961315616266706, 0.9961303414915583, 4.6638238195713313e-07, 0.0006829219442638617, 0.00045989229503492487]
[7.894947368421054e-05, 0.0001052721052631579, 0.0018017609527636524, 3.6979564647237357e-07, 0.9961862696649313, 0.9961850667851536, 4.59786732050406e-07, 0.0006780757568667428, 0.00045729695035860013]
[7.894947368421054e-05, 0.00015790315789473685, 0.0018876817758420603, 3.0927207194537544e-07, 0.9955161963456424, 0.9955147821196041, 5.405713693062205e-07, 0.0007352355876222399, 0.0004696436097320295]
[7.894947368421054e-05, 0.0002105342105263158, 0.0017733970161644176, 3.930317505343711e-07, 0.9949249927700671, 0.9949233920738898, 6.118473998872741e-07, 0.0007822067500905845, 0.00048369067762733006]
[7.894947368421054e-05, 0.0002631652631578947, 0.0018017497295396373, 3.6981406305054555e-07, 0.996185670455227, 0.9961844673864539, 4.5985897330700357e-07, 0.0006781290240853901, 0.0004573138275037178]
[7.894947368421054e-05, 0.0003157963157894737, 0.0017763927434726592, 3.905009487701114e-07, 0.9950933240812377, 0.9950917764780463, 5.915532268165658e-07, 0.0007691249747710484, 0.0004793803941767803]
[7.894947368421054e-05, 0.0003684273684210527, 0.0017678322622014123, 3.9778604968886096e-07, 0.9945900941514071, 0.9945883878256387, 6.522230761709254e-07, 0.0008076032913324, 0.0004929088824655585]
[7.894947368421054e-05, 0.0004210584210526316, 0.001766025501666679, 3.993446952984374e-07, 0.9944751425516963, 0.9944733999693124, 6.660817435992408e-07, 0.0008161383115619807, 0.0004960597028139484]
[7.894947368421054e-05, 0.0004736894736842105, 0.001770470176020695, 3.955236612765242e-07, 0.9947524511438872, 0.9947507960267586, 6.326491722922147e-07, 0.0007953924643169651, 0.0004883583609710485]
[7.894947368421054e-05, 0.0005263205263157895, 0.0018017190749740116, 3.698381809489506e-07, 0.996184713315007, 0.9961835099443447, 4.599743669859488e-07, 0.0006782141011405976, 0.0004573306129924477]
[7.894947368421054e-05, 0.0005789515789473685, 0.0017653373537650627, 3.9994030475865677e-07, 0.994430557699015, 0.9944288010542268, 6.714569332199557e-07, 0.0008194247575097763, 0.0004972592402509011]
[7.894947368421054e-05, 0.0006315826315789475, 0.0017763686557964785, 3.905212188212193e-07, 0.9950920039365294, 0.9950904559169541, 5.917123846405206e-07, 0.0007692284346281803, 0.00047941163666327815]
[7.894947368421054e-05, 0.0006842136842105264, 8.166811914099798e-05, 0.0003724045122648539, 0.734575818311098, 0.7344921014898745, 3.1999776172872464e-05, 0.0056568344657478235, 0.001260366116475605]
[7.894947368421054e-05, 0.0007368447368421054, 8.157798510984502e-05, 0.00037322328246267234, 0.7345757708998519, 0.7344920540636746, 3.199978188881458e-05, 0.0056568349709722465, 0.0012603525118568156]
[7.894947368421054e-05, 0.0007894757894736843, 7.881481597010649e-05, 0.0003998817265560752, 0.734574314611588, 0.7344905973160862, 3.199995746022709e-05, 0.005656850489470894, 0.00126036452831683]
[7.894947368421054e-05, 0.0008421068421052633, 7.751756476133871e-05, 0.0004133822512415836, 0.7345736582344209, 0.7344899407318928, 3.200003659364402e-05, 0.0056568574839431845, 0.0012603479874187242]
[7.894947368421054e-05, 0.0008947378947368422, 7.520500901670792e-05, 0.0004392183351376182, 0.7345725261168695, 0.7344888082572628, 3.2000173082746146e-05, 0.005656869547969632, 0.0012603487329402338]
[7.894947368421054e-05, 0.0009473689473684211, 7.20437574058555e-05, 0.0004786572354929071, 0.7345710610784552, 0.7344873427567641, 3.2000349709084585e-05, 0.005656885159616075, 0.0012603810553775887]
[7.894947368421054e-05, 0.001, 7.012573107981395e-05, 0.000505218505859375, 0.7345702234310847, 0.7344865048451932, 3.200045069659897e-05, 0.005656894085679789, 0.0012603811434449713]
[8.42121052631579e-05, 1e-08, 0.0018023636057823077, 3.692800226153076e-07, 0.996205519437862, 0.9962043226296102, 4.574659622500026e-07, 0.000676362301026604, 0.0004569355801077018]
[8.42121052631579e-05, 5.264105263157895e-05, 0.0017653189590999476, 3.99956229514221e-07, 0.9944293606778849, 0.994427603655547, 6.716012471554653e-07, 0.0008195128108550014, 0.0004972912257171374]
[8.42121052631579e-05, 0.0001052721052631579, 0.001769389043339725, 3.964489875470962e-07, 0.9946866958894314, 0.9946850200325916, 6.40576684440454e-07, 0.00080036034661923, 0.0004901969418035334]
[8.42121052631579e-05, 0.00015790315789473685, 0.00176764009314215, 3.9795147754532897e-07, 0.9945780126445056, 0.9945763025081374, 6.53679633422864e-07, 0.0008085045661113264, 0.0004932441262468582]
[8.42121052631579e-05, 0.0002105342105263158, 0.0017739277438090513, 3.9258194358850694e-07, 0.99495542387317, 0.994953832775196, 6.081785989446016e-07, 0.0007798580633324257, 0.00048287737544639966]
[8.42121052631579e-05, 0.0002631652631578947, 0.0018017500757093424, 3.698137907121918e-07, 0.9961856812587576, 0.9961844781933922, 4.5985767082370964e-07, 0.0006781280637340631, 0.0004573136379564395]
[8.42121052631579e-05, 0.0003157963157894737, 0.0017763927435387658, 3.9050094871448373e-07, 0.99509332408486, 0.9950917764816696, 5.9155322637986e-07, 0.0007691249744871505, 0.0004793803940910375]
[8.42121052631579e-05, 0.0003684273684210527, 0.001767832262201452, 3.9778604968882676e-07, 0.9945900941514096, 0.9945883878256413, 6.522230761706245e-07, 0.0008076032913322137, 0.0004929088824654887]
[8.42121052631579e-05, 0.0004210584210526316, 0.0017761889614375458, 3.906724760570576e-07, 0.9950821384512913, 0.9950805873200664, 5.929017763434392e-07, 0.0007700011534689017, 0.0004796478685262896]
[8.42121052631579e-05, 0.0004736894736842105, 0.0017692779624230222, 3.9643649894144025e-07, 0.9946858465539355, 0.9946841704292089, 6.406790810856651e-07, 0.0008004243131525086, 0.0004896717623628554]
[8.42121052631579e-05, 0.0005263205263157895, 0.001801719074974109, 3.6983818094886806e-07, 0.9961847133150102, 0.9961835099443479, 4.599743669855613e-07, 0.000678214101140312, 0.0004573306129923878]
[8.42121052631579e-05, 0.0005789515789473685, 0.0017653373468533196, 3.9994031074626083e-07, 0.9944305572489912, 0.994428800604061, 6.714569874752322e-07, 0.0008194247906154854, 0.0004972592522967041]
[8.42121052631579e-05, 0.0006315826315789475, 0.0017753893225615903, 3.9114057352255364e-07, 0.9950448484908052, 0.9950432855980409, 5.973974872521325e-07, 0.0007729149288583656, 0.0004797806287597906]
[8.42121052631579e-05, 0.0006842136842105264, 8.49834680762025e-05, 0.0003438921286653219, 0.7345776611367174, 0.7344939448967354, 3.19995540001715e-05, 0.005656814828167128, 0.001260376647342885]
[8.42121052631579e-05, 0.0007368447368421054, 8.286522216169164e-05, 0.0003617100834495144, 0.7345764728623669, 0.734492756247594, 3.1999697259587446e-05, 0.005656827490704259, 0.0012603600474412307]
[8.42121052631579e-05, 0.0007894757894736843, 8.005807482486039e-05, 0.00038754616734554894, 0.7345749606478649, 0.7344912435561279, 3.19998795735171e-05, 0.005656843605184529, 0.0012603612930799177]
[8.42121052631579e-05, 0.0008421068421052633, 7.641151780988863e-05, 0.0004254479605423777, 0.7345731099615125, 0.7344893922860548, 3.200010269391505e-05, 0.005656863326430563, 0.0012603515193432319]
[8.42121052631579e-05, 0.0008947378947368422, 7.471004291938846e-05, 0.0004450753077456826, 0.7345722878620972, 0.734488569927343, 3.200020180695409e-05, 0.005656872086847473, 0.0012603768341871422]
[8.42121052631579e-05, 0.0009473689473684211, 7.260680531586964e-05, 0.0004712559155915913, 0.7345713143177253, 0.7344875960759079, 3.200031917833222e-05, 0.005656882461067422, 0.0012603791288776426]
[8.42121052631579e-05, 0.001, 0.0017893850161751915, 3.7968131262383867e-07, 0.995729829849229, 0.9957284830048351, 5.148155234963205e-07, 0.0007175064623376715, 0.0004658036087726249]
[8.947473684210527e-05, 1e-08, 0.0017653188835291826, 3.999562961519327e-07, 0.9944293556683114, 0.9944275986443935, 6.716018511141195e-07, 0.0008195131793413206, 0.0004972913652630476]
[8.947473684210527e-05, 5.264105263157895e-05, 0.001765699573052879, 3.996266621613525e-07, 0.9944540807761532, 0.9944523315507238, 6.686209700513893e-07, 0.000817692466671541, 0.0004966278897690609]
[8.947473684210527e-05, 0.0001052721052631579, 0.0017736136595800384, 3.928480659339486e-07, 0.9949374463024675, 0.9949358495342299, 6.103459909092443e-07, 0.0007812464341737787, 0.00048335872306085043]
[8.947473684210527e-05, 0.00015790315789473685, 0.0017653186848223808, 3.9995646727865185e-07, 0.9944293428038025, 0.994427585775827, 6.716034020707868e-07, 0.0008195141256078425, 0.0004972917047169521]
[8.947473684210527e-05, 0.0002105342105263158, 0.0017758509685258182, 3.909571755748007e-07, 0.9950635005298054, 0.9950619435200372, 5.951487807877306e-07, 0.0007714588652596654, 0.00048010100793593953]
[8.947473684210527e-05, 0.0002631652631578947, 0.0018017497303037147, 3.6981406244942924e-07, 0.9961856704790731, 0.9961844674103076, 4.59858970432098e-07, 0.0006781290219656566, 0.0004573138270853408]
[8.947473684210527e-05, 0.0003157963157894737, 0.001775420589380071, 3.9111611842142565e-07, 0.9950465845581985, 0.9950450222130032, 5.971881854181694e-07, 0.0007727795192797034, 0.00047974677438365504]
[8.947473684210527e-05, 0.0003684273684210527, 0.001768601687063306, 3.971245356217895e-07, 0.9946381214315568, 0.9946364302539608, 6.464328644230541e-07, 0.0008040104877568787, 0.0004915663588545215]
[8.947473684210527e-05, 0.0004210584210526316, 0.001802138913627947, 3.694986769560697e-07, 0.9961979872517788, 0.9961967880678179, 4.5837404932489046e-07, 0.0006770332704711715, 0.00045709039481596204]
[8.947473684210527e-05, 0.0004736894736842105, 0.001770470691825637, 3.955232204330707e-07, 0.9947524822552053, 0.9947508271478894, 6.326454214839524e-07, 0.0007953901064785458, 0.0004883575066980365]
[8.947473684210527e-05, 0.0005263205263157895, 0.0017839483899038948, 3.8408521465637223e-07, 0.9954855997835985, 0.9954841759071701, 5.442601181264407e-07, 0.0007377398715851277, 0.00047050351997369576]
[8.947473684210527e-05, 0.0005789515789473685, 0.0017653373537647819, 3.9994030475890003e-07, 0.9944305576989968, 0.9944288010542086, 6.714569332221602e-07, 0.0008194247575111214, 0.0004972592402513903]
[8.947473684210527e-05, 0.0006315826315789475, 0.0017763686557964668, 3.905212188212291e-07, 0.9950920039365287, 0.9950904559169534, 5.917123846405974e-07, 0.0007692284346282302, 0.0004794116366632934]
[8.947473684210527e-05, 0.0006842136842105264, 0.0017656211866077648, 3.996945024830506e-07, 0.9944490012719147, 0.9944472504443708, 6.692333596146316e-07, 0.0008180668429991719, 0.0004967644691811433]
[8.947473684210527e-05, 0.0007368447368421054, 8.168237087369854e-05, 0.00037226759699771284, 0.7345758276060843, 0.7344921107877926, 3.199977505226062e-05, 0.005656834366698447, 0.0012603487537672067]
[8.947473684210527e-05, 0.0007894757894736843, 7.9530682473578e-05, 0.00039271409205386514, 0.7345746832848529, 0.7344909661056335, 3.199991301264931e-05, 0.005656846560818962, 0.001260376561695763]
[8.947473684210527e-05, 0.0008421068421052633, 7.70074675445895e-05, 0.0004188946998997739, 0.7345734010763247, 0.7344896834926868, 3.2000067596853535e-05, 0.005656860224263415, 0.0012603776611836927]
[8.947473684210527e-05, 0.0008947378947368422, 0.0018100299014240137, 3.633586055443359e-07, 0.9964127227996865, 0.9964115913449632, 4.3248534006832376e-07, 0.000657636176064185, 0.00045336493141397307]
[8.947473684210527e-05, 0.0009473689473684211, 0.0017796283702011578, 3.876358584881882e-07, 0.995271673547612, 0.9952701821972091, 5.700512560156566e-07, 0.0007550173878896145, 0.00047480748911150027]
[8.947473684210527e-05, 0.001, 0.0017893850516673146, 3.7968128556558547e-07, 0.9957298313075865, 0.9957284844636526, 5.148153476754279e-07, 0.0007175063398154946, 0.00046580358279677794]
[9.473736842105264e-05, 1e-08, 0.0017653187640187247, 3.9995639894643586e-07, 0.9944293479407093, 0.9944275909143541, 6.716027827607304e-07, 0.0008195137477557838, 0.0004972915685642438]
[9.473736842105264e-05, 5.264105263157895e-05, 0.0017653187622335515, 3.9995639980166894e-07, 0.9944293478764469, 0.9944275908500714, 6.716027905082495e-07, 0.0008195137524826838, 0.0004972915670338533]
[9.473736842105264e-05, 0.0001052721052631579, 0.0017694742599124503, 3.9637595748702267e-07, 0.9946919183463986, 0.9946902441367618, 6.399470603686882e-07, 0.0007999669120461721, 0.0004900507577937872]
[9.473736842105264e-05, 0.00015790315789473685, 0.0017653187624423838, 3.999564018994036e-07, 0.9944293477186477, 0.9944275906922224, 6.716028095326647e-07, 0.0008195137640898197, 0.0004972915819687648]
[9.473736842105264e-05, 0.0002105342105263158, 0.0017758515275189694, 3.909567045270696e-07, 0.9950635314412367, 0.9950619744412181, 5.951450540779848e-07, 0.0007714564498907148, 0.0004801002531769499]
[9.473736842105264e-05, 0.0002631652631578947, 0.0018017501047253013, 3.6981376788477955e-07, 0.9961856821643054, 0.9961844790992255, 4.598575616500728e-07, 0.0006781279832377313, 0.0004573136220685655]
[9.473736842105264e-05, 0.0003157963157894737, 0.0017763927435448716, 3.9050094870934595e-07, 0.9950933240851946, 0.9950917764820043, 5.915532263395262e-07, 0.00076912497446093, 0.00047938039408311934]
[9.473736842105264e-05, 0.0003684273684210527, 0.0017678322622009075, 3.9778604968929533e-07, 0.9945900941513754, 0.9945883878256071, 6.522230761747451e-07, 0.0008076032913347649, 0.0004929088824664386]
[9.473736842105264e-05, 0.0004210584210526316, 0.0017660255016666267, 3.993446952984824e-07, 0.994475142551693, 0.9944733999693091, 6.660817435996445e-07, 0.0008161383115622281, 0.0004960597028140375]
[9.473736842105264e-05, 0.0004736894736842105, 0.001770470691825326, 3.9552322043333646e-07, 0.9947524822551865, 0.9947508271478707, 6.326454214862129e-07, 0.0007953901064799668, 0.0004883575066985516]
[9.473736842105264e-05, 0.0005263205263157895, 0.001783948389668206, 3.8408521482981345e-07, 0.9954855997727593, 0.9954841758963274, 5.442601194332232e-07, 0.0007377398724707939, 0.00047050352013991756]
[9.473736842105264e-05, 0.0005789515789473685, 0.0017653373537650906, 3.9994030475863263e-07, 0.9944305576990169, 0.9944288010542287, 6.714569332197375e-07, 0.0008194247575096431, 0.0004972592402508523]
[9.473736842105264e-05, 0.0006315826315789475, 0.0017753893225622968, 3.911405735222052e-07, 0.9950448484908446, 0.9950432855980803, 5.973974872473883e-07, 0.0007729149288552967, 0.00047978062875977636]
[9.473736842105264e-05, 0.0006842136842105264, 8.559415800618376e-05, 0.0003389956409655119, 0.7345780125578618, 0.7344942964287207, 3.1999511632524775e-05, 0.0056568110833335045, 0.0012603714123551881]
[9.473736842105264e-05, 0.0007368447368421054, 8.231941937522614e-05, 0.0003665334842079564, 0.7345761712956668, 0.7344924545857774, 3.199973361673789e-05, 0.0056568307042670005, 0.0012603764026607419]
[9.473736842105264e-05, 0.0007894757894736843, 0.0017686586823298025, 3.9707558712420334e-07, 0.9946416570672767, 0.9946399670048472, 6.460066050259516e-07, 0.0008037453608114647, 0.0004914668942365366]
[9.473736842105264e-05, 0.0008421068421052633, 0.0017738826674177973, 3.9262012198734787e-07, 0.9949528495213419, 0.9949512576113975, 6.084889650980037e-07, 0.0007800570268243237, 0.000482946453286661]
[9.473736842105264e-05, 0.0008947378947368422, 0.0018100173821571904, 3.633682356620906e-07, 0.9964124276786067, 0.9964112961307999, 4.325209201290322e-07, 0.0006576632269855387, 0.0004533698876548155]
[9.473736842105264e-05, 0.0009473689473684211, 0.0017704605373901005, 3.9553189924328046e-07, 0.9947518697340612, 0.9947502144335515, 6.327192675796165e-07, 0.0007954365264303723, 0.0004883743243809513]
[9.473736842105264e-05, 0.001, 0.00178938505149328, 3.796812856981366e-07, 0.9957298313004395, 0.9957284844565033, 5.148153485370872e-07, 0.0007175063404159486, 0.0004658035829239091]
[0.0001, 1e-08, 0.0018046946290757764, 3.6746096946308626e-07, 0.9962743019134417, 0.9962731267997099, 4.4917348562198215e-07, 0.0006702040626719463, 0.0004557690531708943]
[0.0001, 5.264105263157895e-05, 0.001765326535625892, 3.9994967217375304e-07, 0.9944298536067191, 0.9944280967398548, 6.715418192153913e-07, 0.0008194765519619162, 0.0004972780644703931]
[0.0001, 0.0001052721052631579, 0.0017727533983316732, 3.935778030639206e-07, 0.9948877556169912, 0.9948861431759305, 6.163367442874775e-07, 0.0007850711714790433, 0.0004846812119600732]
[0.0001, 0.00015790315789473685, 0.0017770096976206535, 3.8998221087563203e-07, 0.9951269525891703, 0.9951254155926679, 5.874989438947081e-07, 0.000766484796910355, 0.0004785834035202516]
[0.0001, 0.0002105342105263158, 0.0017755736754706693, 3.911909263633383e-07, 0.9950481308727072, 0.9950465690152313, 5.970017603612843e-07, 0.0007726588900422258, 0.00048048548151342283]
[0.0001, 0.0002631652631578947, 0.0018017501047249912, 3.6981376788501714e-07, 0.9961856821642958, 0.9961844790992159, 4.5985756165121797e-07, 0.0006781279832385757, 0.0004573136220687283]
[0.0001, 0.0003157963157894737, 0.0017763927435440407, 3.905009487100452e-07, 0.9950933240851491, 0.9950917764819588, 5.915532263450149e-07, 0.0007691249744644981, 0.0004793803940841969]
[0.0001, 0.0003684273684210527, 0.0017678322622013572, 3.9778604968890834e-07, 0.9945900941514036, 0.9945883878256353, 6.522230761713423e-07, 0.0008076032913326581, 0.0004929088824656547]
[0.0001, 0.0004210584210526316, 0.0017761889614374888, 3.90672476057106e-07, 0.9950821384512881, 0.9950805873200632, 5.9290177634382e-07, 0.000770001153469149, 0.00047964786852636756]
[0.0001, 0.0004736894736842105, 0.0017692779624693701, 3.9643649890345076e-07, 0.994685846556712, 0.9946841704319862, 6.406790807509321e-07, 0.0008004243129434113, 0.0004896717622955189]
[0.0001, 0.0005263205263157895, 0.0017839483896613024, 3.84085214835441e-07, 0.9954855997724317, 0.9954841758959997, 5.442601194727261e-07, 0.0007377398724975668, 0.00047050352014627283]
[0.0001, 0.0005789515789473685, 0.0017653373468534484, 3.999403107461494e-07, 0.9944305572489995, 0.9944288006040694, 6.714569874742226e-07, 0.0008194247906148694, 0.0004972592522964811]
[0.0001, 0.0006315826315789475, 0.0017753893225622391, 3.9114057352225723e-07, 0.9950448484908414, 0.9950432855980771, 5.97397487247774e-07, 0.0007729149288555462, 0.00047978062875986423]
[0.0001, 0.0006842136842105264, 8.627961732655963e-05, 0.00033362412087691446, 0.7345784107422324, 0.7344946947386817, 3.199946362706175e-05, 0.0056568068401759795, 0.0012603685832938659]
[0.0001, 0.0007368447368421054, 0.0017678117640173496, 3.9780369139593186e-07, 0.994588807096696, 0.9945871003649807, 6.523782446352897e-07, 0.000807699352875369, 0.0004929446428529007]
[0.0001, 0.0007894757894736843, 0.001768654939500868, 3.970788013131324e-07, 0.9946414249775614, 0.994639734841929, 6.460345859691137e-07, 0.0008037627672199762, 0.0004914734258194419]
[0.0001, 0.0008421068421052633, 0.0017757979096260591, 3.9100189005718523e-07, 0.9950605651249722, 0.9950590071893548, 5.955026758135736e-07, 0.0007716881985708824, 0.0004801733140745587]
[0.0001, 0.0008947378947368422, 0.0018100191363023134, 3.633668863126684e-07, 0.9964124690383548, 0.9964113375035932, 4.325159337608962e-07, 0.0006576594360008045, 0.0004533691932079113]
[0.0001, 0.0009473689473684211, 0.0017704605387661207, 3.955318980672057e-07, 0.99475186981707, 0.9947502145165865, 6.327192575720014e-07, 0.000795436520139729, 0.0004883743221020055]
[0.0001, 0.001, 0.0017893850513139966, 3.7968128583490875e-07, 0.99572983129307, 0.9957284844491315, 5.148153494255574e-07, 0.0007175063410350862, 0.00046580358305529343]
